,id,epoch,sat_id,x,y,z,Vx,Vy,Vz,x_sim,y_sim,z_sim,Vx_sim,Vy_sim,Vz_sim
1621,2482,2014-01-10T18:13:53.106,1,-30214.423065007817,-2193.081992153801,-2663.226962496529,0.8027229516751578,-2.1866898697351838,1.379472962661465,-29329.186729784684,-1709.66617260427,-3323.872651476848,0.7409594258378771,-2.377007577919141,1.3723017024308488
1622,2483,2014-01-10T18:35:04.951,1,-28839.59946279442,-4936.80876458663,-884.1576875493566,1.365584821383968,-2.117850987331687,1.4131347735071018,-28012.52000791581,-4697.754602543815,-1542.6879343845044,1.336472038118046,-2.3098076830349816,1.4224992691813183
1623,2484,2014-01-10T18:56:16.796,1,-26722.43662355893,-7551.2651462223475,916.8484441153313,1.971815822316173,-1.9803473708244108,1.4124097866481018,-25909.91904071612,-7551.916175503209,280.5912282270517,1.9783497738747973,-2.1629131832014545,1.4369366142742377
1624,2485,2014-01-10T19:17:28.641,1,-23800.793899962013,-9934.96512556552,2688.704614950813,2.6325911414500487,-1.749732306570633,1.364485202090852,-22956.401808816376,-10154.506318984095,2092.652911155902,2.6759914583035185,-1.9082688969292496,1.402031054398275
1625,2486,2014-01-10T19:38:40.485,1,-19998.06047061039,-11945.01876447532,4358.041518917625,3.3589437509178035,-1.3835436739977318,1.2460112489270678,-19076.206269271686,-12340.789480253654,3816.6655844509996,3.4360052441176534,-1.4980090620068311,1.2932494396212135
1626,2487,2014-01-10T19:59:52.330,1,-15227.0736840901,-13365.25832350637,5810.083249137106,4.154131109050324,-0.8052829247899098,1.012745020836563,-14192.230903059652,-13864.748893400449,5332.716166096981,4.250609129211819,-0.8486774063553387,1.0650327850686585
1627,2488,2014-01-10T20:21:04.175,1,-9415.223180054105,-13844.518239431922,6849.316203949602,4.982788486570424,0.1282226410423916,0.576445628678181,-8264.685759217755,-14337.730796503047,6439.578235473984,5.057578777942595,0.18597706732361693,0.6305328401287031
1628,2489,2014-01-10T20:42:16.020,1,-2614.920250504755,-12779.765075875344,7116.753979483184,5.646435416070353,1.6776836596139857,-0.2411610661025196,-1429.9320918847864,-13131.617761417388,6783.163642508129,5.604684372643188,1.8339719519848143,-0.16804763295363012
1629,2490,2014-01-10T21:03:27.865,1,4555.848058692027,-9186.01896954163,5956.1967792705445,5.335552022174,4.117642625337019,-1.706541024276885,5556.382778534952,-9352.930220443224,5778.893983436167,5.094216510094854,4.198620073625516,-1.5007831805560652
1630,2491,2014-01-10T21:24:39.709,1,9764.334242754676,-2319.682825914424,2627.857764814636,2.318378953762481,6.3901554543324,-3.428242496864533,10531.31855814812,-2589.778481936144,2895.8208205968926,2.3340276595281937,6.165357851571852,-2.946019225969407
1631,2492,2014-01-10T21:45:51.554,1,9902.16515939501,5725.705916485007,-2051.299238671775,-1.873288915242603,5.761508871104579,-3.607826249578976,11091.62599419822,5260.363398416471,-1202.1661841566006,-1.3112846588889222,5.777012368410988,-3.2645862079183834
1632,2493,2014-01-10T22:07:03.399,1,6025.025168672855,11763.631551756322,-6081.133331223262,-3.852525244460366,3.728057838880814,-2.677778454838858,7926.507224480577,11545.042230068662,-5003.589107104648,-3.366016083022071,4.051607221181613,-2.6418248678620437
1633,2494,2014-01-10T22:28:15.244,1,741.280111808582,15390.94172473335,-8885.994820455378,-4.304518906808978,2.069075286527363,-1.7675599025836417,3109.2156642285217,15635.128005602024,-7874.666159562354,-4.053734318714541,2.443353370958281,-1.8844832436970071
1634,2495,2014-01-10T22:49:27.089,1,-4687.679819469051,17238.581406648118,-10670.2050358066,-4.178504034162348,0.905686271037866,-1.071584990567597,-2120.7165249006284,17928.477059315614,-9848.528566776566,-4.1037854135366025,1.2239618179258158,-1.242356543621332
1635,2496,2014-01-10T23:10:38.933,1,-9802.409851684606,17837.51016474568,-11684.08917819004,-3.844717835370522,0.08103687957183066,-0.5464130557120526,-7217.001422393388,18881.60348536333,-11089.472595381421,-3.8810848750122897,0.31883533670566794,-0.7282925046616301
1636,2497,2014-01-10T23:31:50.778,1,-14436.040845593718,17537.5025073691,-12110.214480445258,-3.434435099638109,-0.5231850402770062,-0.1400233373899708,-11943.503225403072,18832.939831123986,-11743.649804617866,-3.5378359142483964,-0.3644793067188739,-0.31498647529180746
1637,2498,2014-01-10T23:53:02.623,1,-18527.03982826741,16569.22218237439,-12075.28921417442,-2.99610757542638,-0.9789858007289712,0.1833316163275283,-16193.312906207331,18020.246442595217,-11922.2531180915,-3.1381321613845667,-0.8912253331653235,0.02306848493671459
1638,2499,2014-01-11T00:14:14.468,1,-22053.12232805516,15091.54737754979,-11669.20780982234,-2.547774289563744,-1.329804157818457,0.446669974280188,-19914.62176310423,16613.71764228669,-11708.45429552426,-2.7096421896520577,-1.303827938006346,0.3044755588248115
1639,2500,2014-01-11T00:35:26.313,1,-25006.10615750689,13219.61997499454,-10958.16222608115,-2.0953146382413417,-1.602445655039178,0.6648769828497837,-23079.32986055228,14739.871832027267,-11165.596058148083,-2.264038434170128,-1.6296561266867715,0.5421247639988357
1640,2501,2014-01-11T00:56:38.157,1,-27381.48429697334,11041.34522651218,-9992.922309764232,-1.6393126238679387,-1.81373704341235,0.8476984284116891,-25668.816363958995,12497.028928488868,-10343.380141346624,-1.8054265489512709,-1.886372347438858,0.7448273603641402
1641,2502,2014-01-11T01:17:50.002,1,-29173.689846047313,8627.543196444818,-8814.149258114285,-1.177795363616963,-1.9741549280035435,1.001503336130799,-27666.951865218136,9965.425381319115,-9282.245004304596,-1.3340028624547628,-2.0851510672904285,0.918502773308448
1642,2503,2014-01-11T01:39:01.847,1,-30373.65532497185,6038.647444935977,-7455.991530235257,-0.7073403285631501,-2.0897875153777288,1.130285168119792,-29056.301739671508,7214.18584609101,-8016.530509590433,-0.8476863780970749,-2.2325082504898184,1.066917555145563
1643,2504,2014-01-11T02:00:13.692,1,-30967.27163340312,3329.5778556892906,-5948.732179858411,-0.2234726480355743,-2.163320668614853,1.236185330053711,-29815.74468166687,4306.579152588875,-6576.933580901585,-0.3428264707096439,-2.331229916217157,1.1920777289505584
1644,2505,2014-01-11T02:21:25.537,1,-30934.109061277617,553.7980717565275,-4320.995140490014,0.2792823420886013,-2.1943658274733897,1.319676824671488,-29918.67054424792,1304.5271414820775,-4992.650005807952,0.18554421057624945,-2.3806410096129427,1.2943353324497129
1645,2506,2014-01-11T02:42:37.381,1,-30246.07212780325,-2232.681734960389,-2601.912608119133,0.8075393150170429,-2.179216069608056,1.379438430014497,-29331.33522627853,-1726.8439908453895,-3293.561959641369,0.7436886860799707,-2.376262876114188,1.3722027497372284
1646,2507,2014-01-11T03:03:49.226,1,-28865.79814952418,-4966.581156292776,-823.6827468283784,1.3693029018808112,-2.1099204035475267,1.41184396281798,-28011.174326030534,-4713.764059846044,-1512.893028041518,1.3392257229715296,-2.3087164620005582,1.4217770341059872
1647,2508,2014-01-11T03:25:01.071,1,-26744.722579445333,-7570.835582643949,974.8659956460438,1.974213107662425,-1.972300875890249,1.409831635512833,-25905.096200404303,-7566.304383613869,309.03451863081904,1.9810486363080384,-2.1614557364787945,1.4355209588190851
1648,2509,2014-01-11T03:46:12.916,1,-23820.98810830414,-9944.468261841956,2742.612438336759,2.633448228122433,-1.7420408194640633,1.3605986773225518,-22948.236621540404,-10166.793354983469,2118.8087036581765,2.678526484035628,-1.9064223040955681,1.3998338800103607
1649,2510,2014-01-11T04:07:24.761,1,-20018.23931785416,-11945.31407183571,4406.17562088762,3.358092345840832,-1.376894487648013,1.240823499411838,-19065.002460678454,-12350.465779186241,3839.4727408479357,3.438214504985768,-1.4957506342083162,1.2901615466049337
1650,2511,2014-01-11T04:28:36.606,1,-15249.42298748586,-13358.28395538018,5850.823207993573,4.151610276292232,-0.8007091592453316,1.006323793188636,-14178.553596805967,-13871.281578999475,5350.962408629361,4.252233796631966,-0.8459968600126893,1.0609278427635471
1651,2512,2014-01-11T04:49:48.450,1,-9441.525905074803,-13833.80799399097,6881.181623152964,4.979317824755797,0.1292483421887036,0.5689397910710426,-8249.532509112374,-14340.600328164968,6451.895702178301,5.058178436201526,0.18903701345585952,0.6253045368018807
1652,2513,2014-01-11T05:11:00.295,1,-2645.018553743766,-12770.769492023692,7138.4043311913765,5.64462158441814,1.6739046469757632,-0.249800346377358,-1415.0476649147547,-13130.454357606726,6788.1392908903845,5.6034999051499295,1.8371810234611607,-0.1743115398326066
1653,2514,2014-01-11T05:32:12.140,1,4527.039830743978,-9183.491931544113,5965.163752815776,5.339831590837572,4.112875275683174,-1.718690060629792,5568.071972304845,-9347.956092513356,5775.64081483552,5.090216975864408,4.201193039567689,-1.5071814014163778
1654,2515,2014-01-11T05:53:23.985,1,9740.00744213492,-2317.084264313181,2616.085989869954,2.31594366956455,6.395584726093513,-3.4484124605963165,10536.059349461182,-2582.7137960563227,2885.6162930304604,2.3273776069470244,6.1658428437117765,-2.950056411525588
1655,2516,2014-01-11T06:14:35.830,1,9859.693139817671,5733.210349337117,-2085.8355074874853,-1.8964495937614465,5.759830185661548,-3.619949227479366,11087.637641551391,5266.532185584076,-1215.001330198579,-1.3178796159388042,5.775289043741298,-3.264735006844929
1656,2517,2014-01-11T06:35:47.674,1,5953.194459654561,11760.98794192103,-6121.732405198375,-3.8727662693848734,3.715525249968636,-2.6763066580292216,7915.157981251379,11548.318055540934,-5014.816012990732,-3.3709107865254007,4.048966909852892,-2.63943855581198
1657,2518,2014-01-11T06:56:59.519,1,649.5545276246097,15370.607618202568,-8920.056581769179,-4.315709870465545,2.054828766844745,-1.7597701005394908,3092.736674553678,15634.918734506353,-7882.050514324405,-4.056954056345797,2.44058519131251,-1.8809946474847696
1658,2519,2014-01-11T07:18:11.364,1,-4788.994054724645,17201.19498784379,-10692.74958689576,-4.182840370714957,0.8934006775334797,-1.0617045732729848,-2140.422314029691,17924.837759233345,-9851.196197981659,-4.10569039899034,1.2213596050323832,-1.2385062134163507
1659,2520,2014-01-11T07:39:23.209,1,-9906.165785993082,17786.25590189737,-11693.75520185903,-3.8445469423923377,0.07155126801044759,-0.5362265563179087,-7238.465870481624,18874.81975049758,-11087.21334576482,-3.881981508508108,0.31649970922649795,-0.7244330515548882
1660,2521,2014-01-11T08:00:35.054,1,-14537.59297903564,17475.96990287069,-12107.16346855204,-3.4313528000090714,-0.5298944060042344,-0.1302936744675473,-11965.592127844131,18823.37493319581,-11736.575951391367,-3.5379460254361312,-0.3665159783344727,-0.3112950376085562
1661,2522,2014-01-11T08:21:46.898,1,-18623.39442642344,16500.794185873798,-12060.34908942725,-2.991157088505502,-0.9831664866849325,0.1922597423645947,-16215.131833012714,18008.28701019202,-11910.645033061144,-3.137615050805341,-0.8929550761754017,0.02649507012218449
1662,2523,2014-01-11T08:42:58.743,1,-22142.37802256934,15019.260142065,-11643.514773969719,-2.541658319316287,-1.331738342730344,0.4546322755462171,-19935.45050810642,16599.754345165642,-11692.688479021315,-2.7086153225117235,-1.3052511201731027,0.30757871633329864
1663,2524,2014-01-11T09:04:10.588,1,-25087.11326856836,13146.15969181678,-10923.00301893912,-2.0885301017627467,-1.602398010043795,0.6717906221890073,-23098.578933598506,14724.293280318318,-11146.110451057857,-2.262591640278849,-1.6307751665193646,0.5448644609887653
1664,2525,2014-01-11T09:25:22.433,1,-27453.63866026342,10969.07872593489,-9949.66219415747,-1.632230179719926,-1.811944738984257,0.8535177803075138,-25685.998151350785,12480.220982883833,-10320.657558167393,-1.8036314144326653,-1.887189078636717,0.74717209784492
1665,2526,2014-01-11T09:46:34.278,1,-29236.80538280845,8558.55159005994,-8764.199742076362,-1.170708334248748,-1.970831377508074,1.006198987202715,-27681.66194007689,9947.772472978797,-9256.806008277345,-1.3319190624918058,-2.085665576265333,0.9204240365929416
1666,2527,2014-01-11T10:07:46.122,1,-30427.886697212314,5974.751464153507,-7400.797172622948,-0.7004952374230855,-2.085130195490075,1.1338332900462782,-29068.20660335542,7196.073734749558,-7988.932007602179,-0.8453663418692149,-2.2327182427097263,1.0683863016271191
1667,2528,2014-01-11T10:28:57.967,1,-31013.06860331397,3272.352038788209,-5889.767379608066,-0.2170898631777171,-2.157521043750334,1.238562184316301,-29824.57494918676,4288.3983943725125,-6547.771269224132,-0.3403191632833866,-2.3311303079882326,1.1930618052134436
1668,2529,2014-01-11T10:50:09.812,1,-30972.193012455333,504.57106916123087,-4259.765992421971,0.2849939487309491,-2.1876212907429577,1.320855994252142,-29924.218854375216,1286.676574875153,-4962.563638263106,0.1881898205416,-2.3802235875616486,1.2947972048531502
1669,2530,2014-01-11T11:11:21.657,1,-30277.42869050003,-2272.844064834963,-2539.961058012338,0.8123715100336241,-2.17174536938143,1.379389883311306,-29333.45860306661,-1743.952955139377,-3263.243711657329,0.7464196987837131,-2.3755159268277057,1.3720971053030016
1670,2531,2014-01-11T11:32:33.502,1,-28891.68179237672,-4996.9154167850675,-762.5911321230801,1.373040342169113,-2.101985162848229,1.410534778997614,-28009.80223926107,-4729.702765874546,-1483.0991040882614,1.3419801692011986,-2.3076244230324514,1.4210479736247388
1671,2532,2014-01-11T11:53:45.346,1,-26766.66739923977,-7590.955813178898,1033.473833847484,1.976631385757716,-1.964239212992334,1.407229981024695,-25900.246606627734,-7580.6218984623,337.4683237800025,1.9837477648425,-2.159999042576147,1.4340985658183596
1672,2533,2014-01-11T12:14:57.191,1,-23840.81619461712,-9954.492940573557,2797.076373487553,2.63432331313032,-1.7343200269887742,1.3566820816267142,-22940.04468537808,-10179.011627514448,2144.946693841903,2.681061952945792,-1.904578015164184,1.3976302522161166
1673,2534,2014-01-11T12:36:09.036,1,-20038.034490587957,-11946.083151931987,4454.822857587326,3.3572486549160088,-1.3701989992599928,1.235597958282384,-19053.77143351789,-12360.076854909285,3862.254119541559,3.4404253458383183,-1.4934956686139078,1.2870675990352074
1674,2535,2014-01-11T12:57:20.881,1,-15271.392303966391,-13351.713161550559,5892.022854778465,4.149072536640437,-0.7960718686091937,0.9998563448668366,-14164.84597307719,-13877.753475237754,5369.175485882653,4.2538626220117335,-0.8433194918126731,1.0568170342504994
1675,2536,2014-01-11T13:18:32.726,1,-9467.498411943652,-13823.4146631125,6913.443798251035,4.975780238131985,0.130342334459589,0.5613825793378047,-8234.342002701027,-14343.411127209843,6464.172271928361,5.058785978488198,0.19209779482662484,0.6200694552161753
1676,2537,2014-01-11T13:39:44.570,1,-2674.920098144461,-12762.02740984624,7160.391887385234,5.6426629165124105,1.670140312327373,-0.2584756006297131,-1400.115311583269,-13129.224537141035,6793.063388666389,5.602324266849533,1.840403368729768,-0.1805864673891388
1677,2538,2014-01-11T14:00:56.415,1,4498.2259921364675,-9181.306520157845,5974.461573413614,5.3439788671920505,4.107932248483973,-1.730802283213856,5579.8108727705285,-9342.885735982954,5772.316960798768,5.086206873407127,4.203800117444309,-1.513599249598046
1678,2539,2014-01-11T14:22:08.260,1,9715.690359976054,-2315.125054857857,2604.7297852410893,2.313679942374257,6.400807813897598,-3.468515926523417,10540.805098798315,-2575.5099104719816,2875.3169381526814,2.3206685998743826,6.1663521368209695,-2.954107018288864
1679,2540,2014-01-11T14:43:20.105,1,9817.482974753762,5739.96995843495,-2119.9004085047313,-1.919438875806439,5.758164311945037,-3.632033100525746,11083.572168917959,5272.840816969056,-1227.929762246561,-1.3245318097402636,5.773545229787897,-3.264868547276345
1680,2541,2014-01-11T15:04:31.950,1,5881.799619665827,11757.66771233052,-6161.801638718454,-3.892898672291624,3.70307447359529,-2.6747880922664957,7903.682737596255,11551.69608552791,-5026.107153530674,-3.3758257528201727,4.046294700486073,-2.6370258325984346
1681,2542,2014-01-11T15:25:43.794,1,558.3727823055452,15349.71666590704,-8953.539402565637,-4.326838548341732,2.0406829787006338,-1.7519511259701193,3076.1228004186232,15634.774768302605,-7889.466396141229,-4.060170962978129,2.437793129409524,-1.877482501117436
1682,2543,2014-01-11T15:46:55.639,1,-4889.7098825046505,17163.378165365903,-10714.68945624232,-4.187151219694454,0.8812105872899143,-1.0518118320725558,-2160.252088555284,17921.23914049974,-9853.868998076845,-4.107582656610097,1.2187429285451992,-1.2346380178200629
1683,2544,2014-01-11T16:08:07.484,1,-10009.308291675101,17734.68417412144,-11702.80857177416,-3.844376265193677,0.06214704955593842,-0.5260390108784562,-7260.035692530041,18868.06277517017,-11084.940071038534,-3.8828620033153953,0.31415681007209423,-0.7205609828683559
1684,2545,2014-01-11T16:29:19.329,1,-14638.54348867346,17414.213085645068,-12103.50330400468,-3.4282874951158764,-0.5365385386212124,-0.1205700078915732,-11987.765481840104,18813.83059031232,-11729.474943140842,-3.5380395682293813,-0.3685548641050444,-0.3075953010024315
